timestamp,Compound_V_Vials_open,Compound_V_Vials_high,Compound_V_Vials_low,Compound_V_Vials_close,Compound_V_Vials_volume,Heisenberg_Crystals_open,Heisenberg_Crystals_high,Heisenberg_Crystals_low,Heisenberg_Crystals_close,Heisenberg_Crystals_volume,Infinity_Stones_open,Infinity_Stones_high,Infinity_Stones_low,Infinity_Stones_close,Infinity_Stones_volume,Pieces_Of_Eight_open,Pieces_Of_Eight_high,Pieces_Of_Eight_low,Pieces_Of_Eight_close,Pieces_Of_Eight_volume,Solaris_Stardust_open,Solaris_Stardust_high,Solaris_Stardust_low,Solaris_Stardust_close,Solaris_Stardust_volume,Valyrian_Steel_open,Valyrian_Steel_high,Valyrian_Steel_low,Valyrian_Steel_close,Valyrian_Steel_volume,Jack,Queen,Ace,King,Black_Joker,Red_Joker
4512,1079.2822,1080.3258,1071.3919,1073.1606,8646,100.6009,100.7328,100.2058,100.3782,2015.7,110.5828,110.6309,109.2775,109.4767,8983.27,102.2142,102.7317,102.0991,102.6531,1969,1548.8765,1558.0921,1544.503,1554.9358,1695,893.5074,912.7497,886.0758,911.1819,976.04,0,0,-1,0,1,-1
4513,1073.1606,1074.792,1063.3787,1063.3927,2217,100.3298,100.6463,100.1813,100.4084,2053.3,109.4767,112.4824,109.0954,112.2037,8008.73,102.6531,102.8133,102.0363,102.1997,1176,1554.9358,1557.245,1544.3196,1548.9136,3051,912.4271,916.4347,907.4743,916.4347,979.65,0,0,0,0,0,0
4514,1063.3927,1067.4494,1063.2747,1066.1888,5293,100.466,100.6801,100.1228,100.4854,1569.2,112.2037,113.7492,112.0352,113.1613,7590.71,102.1997,105.3592,98.6142,101.7879,1505,1548.9136,1551.6478,1542.3571,1543.9485,7684,923.0958,923.6116,912.9107,923.17,984.41,1,0,0,0,0,0
4515,1066.1888,1070.781,1065.9291,1069.1218,8276,100.3201,100.7256,100.1944,100.4997,1031,113.1613,116.0417,112.7225,115.7738,11883.26,101.7879,107.9622,101.3761,101.3973,1215,1543.9485,1545.9408,1543.0384,1544.9512,3955,923.0581,925.0481,915.5035,922.2916,968.33,0,0,0,0,0,0
4516,1069.1218,1070.9458,1062.0071,1062.7064,9925,100.7125,100.7162,100.3616,100.5709,958.3,115.7738,117.5839,115.6133,117.15,8999.32,101.3973,101.5652,99.3742,99.5562,1889,1544.9512,1554.9234,1542.7074,1552.0723,5311,924.2715,930.0649,921.7517,923.6958,966.79,0,0,0,0,0,0
4517,1062.7064,1062.7982,1052.2237,1053.2478,3947,100.5983,100.7586,100.4295,100.6243,1315,117.15,120.4349,116.9296,119.7895,7401.55,99.5562,99.6113,99.424,99.6083,1800,1552.0723,1553.9165,1551.6509,1553.4358,4972,929.9057,931.0623,917.795,919.2961,981.62,0,0,0,0,0,0
4518,1053.2478,1053.8551,1052.8962,1053.2975,9832,100.4819,100.8522,100.2553,100.4922,1600.6,119.7895,120.2843,117.4123,117.7006,6129.38,99.6083,99.7901,99.5125,99.6793,1649,1553.4358,1554.9999,1550.0694,1554.7098,7684,913.9042,923.3026,912.1081,923.3026,987.01,0,0,0,0,0,0
4519,1053.2975,1053.5136,1046.205,1046.8742,4475,99.9411,100.6528,99.9055,100.1919,2011.3,117.7006,119.7068,117.1355,119.3384,12034.5,99.6793,99.8665,99.4587,99.4751,1775,1554.7098,1563.986,1553.0592,1561.1505,3503,928.3976,931.6898,916.2345,931.6898,979.69,0,0,0,0,0,-1
4520,1046.8742,1047.8415,1036.9348,1037.3285,2074,100.0901,100.3868,99.8796,100.0048,2221.3,119.3384,120.4327,119.2342,120.0131,7188.58,99.4751,99.48,98.9398,99.104,1871,1561.1505,1567.3762,1559.1394,1565.4491,7232,929.8633,932.1637,914.8817,914.8817,984.71,0,0,-1,0,1,0
4521,1037.3285,1038.2639,1026.3313,1027.6297,7906,100.1636,100.331,99.9582,100.0309,984.8,120.0131,121.9662,119.907,121.8604,10229.33,99.104,99.4254,92.9773,99.3282,1989,1565.4491,1565.7944,1560.6492,1563.473,8701,919.3952,935.7193,913.8079,935.2877,970.98,-1,0,0,0,0,0
4522,1027.6297,1027.7484,1026.994,1027.2571,5456,100.0682,100.558,100.0568,100.3632,425.2,121.8604,122.6008,121.6567,122.324,9286.25,99.3282,102.8246,96.1345,99.7333,1316,1563.473,1567.2053,1559.0813,1561.4022,4294,934.8039,952.1655,933.6736,952.1655,976.26,0,0,0,0,0,0
4523,1027.2571,1031.2466,1026.3681,1029.9332,8321,100.5351,100.8321,100.2516,100.6466,1569.6,122.324,124.6494,121.8314,124.3195,9043.43,99.7333,100.7577,99.5977,100.7454,1891,1561.4022,1567.071,1557.0578,1565.3607,2825,950.2443,953.6718,943.5286,946.637,978.23,0,0,0,0,0,0
4524,1029.9332,1033.2643,1028.7558,1032.7391,4794,100.8705,101.0205,100.3056,100.5474,1746.5,124.3195,125.5118,123.879,125,12226.25,100.7454,101.0751,100.6992,100.8941,1055,1565.3607,1569.4985,1556.0521,1556.6886,5763,951.4036,964.4133,950.6974,964.4133,976.22,-1,0,-1,0,0,0
4525,1032.7391,1033.1706,1024.833,1026.0601,7679,100.4635,100.7122,99.9402,100.1347,1272,125,125.5186,124.8044,125,12492.03,100.8941,101.3612,100.7224,101.3442,1151,1556.6886,1559.9368,1545.9632,1547.7551,6667,964.2623,993.1198,964.2623,993.1198,981.33,0,0,0,0,1,-1
4526,1026.0601,1027.8461,1024.6267,1026.8771,613,100.071,100.3382,99.8181,100.0681,1004.1,125,125.4399,124.9923,125,13470.33,101.3442,107.5955,101.1949,101.4081,1016,1547.7551,1556.412,1547.4271,1552.2589,1130,992.9439,1000.5304,986.5285,989.3191,973.63,0,0,0,0,0,0
4527,1026.8771,1027.0996,1025.7784,1026.0014,7954,99.9397,100.3112,99.7888,100.0637,745,125,125.1095,124.8151,124.889,13169.01,101.4081,102.8522,101.2337,102.77,1732,1552.2589,1559.0692,1550.6804,1557.3186,7232,1000.4855,1000.8694,990.9159,990.9159,982.65,0,0,0,0,0,0
4528,1026.0014,1027.6657,1025.2089,1026.0896,157,99.9394,100.3157,99.5758,99.8279,1323.8,124.889,125.1628,124.7922,125,13529.77,102.77,103.2787,102.5756,103.2771,1564,1557.3186,1561.9392,1539.2667,1543.3937,5424,989.8148,993.997,972.9839,972.9839,979.45,0,0,0,0,0,0
4529,1026.0896,1027.2035,1022.5666,1024.274,1506,99.6789,100.0319,99.5576,99.7098,1705,125,125.1193,124.7224,125,13291.24,103.2771,103.5404,103.239,103.5321,1769,1543.3937,1547.2708,1539.1637,1539.51,9379,973.9017,974.4885,970.0197,970.7236,974.78,0,0,0,0,0,0
4530,1024.274,1025.9244,1022.5246,1025.6261,2442,99.7657,100.0722,99.656,99.9149,1276.3,125,125.1738,124.6031,125,12278.02,103.5321,104.2222,103.396,104.0371,1439,1539.51,1542.3266,1531.8134,1532.5298,4859,965.6712,980.7546,963.9473,980.7546,967.34,0,0,0,0,1,-1
4531,1025.6261,1026.6773,1024.2378,1024.3783,2728,99.6521,100.2334,99.6084,99.8506,953.2,125,125.0583,124.838,125,6378.46,104.0371,104.1713,103.8653,104.0924,1946,1532.5298,1538.1826,1530.338,1536.5328,9605,981.8178,988.2079,974.2603,978.0412,984.72,0,0,-1,0,0,0
4532,1024.3783,1024.775,1020.9766,1021.2902,4266,99.5499,99.9019,99.302,99.558,1107.6,125,125.2966,124.7978,125,11230.26,104.0924,104.4758,104.0808,104.3756,1659,1536.5328,1548.7909,1531.9887,1545.1192,2034,971.9546,971.9546,951.2649,958.555,974.81,0,0,0,0,0,0
4533,1021.2902,1021.7,1018.9098,1019.944,8210,99.544,99.7847,99.0814,99.6745,1487.7,125,125.2232,124.9225,125,9040.08,104.3756,104.8354,104.1934,104.7604,1800,1545.1192,1548.9699,1537.6046,1539.3195,6893,957.1404,957.1404,933.9967,945.9901,980.01,-1,0,0,0,0,0
4534,1019.944,1020.7205,1016.5311,1017.8714,2900,99.7982,99.9885,99.4665,99.9412,1541.2,125,125.314,124.9858,125,6619.52,104.7604,105.0187,104.584,104.9372,1429,1539.3195,1542.4639,1530.1704,1530.943,9718,948.2049,957.3798,948.2049,952.1458,978.47,0,0,0,0,0,0
4535,1017.8714,1019.06,1015.5983,1017.1173,7569,100.0811,100.1539,99.635,99.8931,1572.7,125,125.0235,124.9984,125,11486.4,104.9372,105.1914,104.8926,105.0285,1383,1530.943,1535.7334,1530.731,1535.5842,6102,947.7457,956.9016,946.2713,952.5744,982.35,0,0,0,0,0,0
4536,1017.1173,1018.084,1015.0898,1016.5658,8885,99.9273,100.0137,99.271,99.4686,1067.9,125,125.0931,106.9722,107,13799.56,105.0285,108.1508,101.8961,105.1379,1740,1535.5842,1543.9208,1532.5645,1543.7406,6441,959.4369,968.5047,959.4369,967.7135,982.1,0,0,0,0,-1,1
4537,1017.1964,1024.1045,1016.3259,1022.3249,4213,99.2234,99.6409,99.2189,99.3028,534.1,107,107.3996,106.9663,107,7692.07,105.1379,106.4279,105.1149,106.268,1596,1543.7406,1557.7875,1539.7947,1554.1848,4294,965.3613,965.7197,955.9436,955.9436,983.22,0,0,-1,0,0,0
4538,1022.3249,1027.0575,1021.1865,1026.821,6964,99.2502,99.2863,99.1144,99.2444,755.7,107,107.0951,106.1043,106.6521,7375.98,106.268,106.6957,106.186,106.5871,1052,1554.1848,1557.3913,1535.4549,1536.7169,4520,962.6844,972.412,961.6444,963.5078,978.49,-1,0,0,0,0,0
4539,1026.821,1033.8128,1025.1467,1032.5081,6884,99.0699,99.2265,99.0026,99.205,1792,106.6521,106.812,104.1715,104.3018,13160.65,106.5871,109.6977,103.1052,106.1092,1803,1536.7169,1539.9373,1528.5069,1530.8688,3051,956.1194,964.0445,942.1723,942.1723,981.26,0,0,0,0,0,0
4540,1032.5081,1037.6676,1031.2876,1037.2405,3255,99.1355,99.3571,98.8679,99.1785,1575,104.3018,104.6837,104.2716,104.6198,12132.47,106.1092,106.1165,104.1315,104.2464,1970,1530.8688,1552.2533,1527.5785,1547.7843,3616,948.8762,959.2128,945.0651,945.0651,981.75,0,0,0,0,0,0
4541,1037.2405,1044.0419,1036.0841,1042.6678,2668,99.1413,99.3576,98.9497,99.157,1475.5,104.6198,105.4239,104.5681,105.2728,9057.72,104.2464,104.5277,104.1744,104.5041,1368,1547.7843,1552.8306,1545.7885,1552.2834,339,939.0467,943.2003,929.159,929.159,983.27,0,0,0,0,0,0
4542,1042.6678,1049.6872,1042.5575,1047.934,1669,99.0741,99.2327,98.9536,99.1858,1112.9,105.2728,105.5615,105.1041,105.4708,6114.62,104.5041,104.5851,104.0159,104.0392,1494,1552.2834,1554.0691,1536.4456,1539.6531,5763,928.6336,956.9138,928.6336,956.9138,983.75,0,0,0,0,0,0
4543,1047.934,1051.539,1047.0998,1051.3032,4679,99.2325,99.3485,98.9578,99.1768,1656.3,105.4708,106.8609,105.2521,106.7638,7634.41,104.0392,104.6428,103.9906,104.5283,1324,1539.6531,1544.0976,1538.439,1541.5731,10283,955.5889,970.6818,954.8351,970.2462,978.29,0,0,0,0,0,0
4544,1051.3032,1057.7102,1050.6203,1056.7118,6848,99.1763,99.2798,98.8806,99.0878,1377.9,106.7638,106.838,104.7699,104.8456,6914.52,104.5283,107.5732,101.0817,104.1263,1088,1541.5731,1542.5604,1538.0086,1540.6312,4972,961.324,974.5056,961.324,969.646,977.59,1,0,0,0,0,1
4545,1056.7118,1062.3556,1056.0261,1062.0619,9450,98.8223,99.1209,98.617,98.9802,1241.9,104.8456,105.4843,104.6313,105.4369,12970.46,104.1263,104.2692,102.7268,102.8614,1819,1540.6312,1548.0116,1540.0804,1546.6899,7119,972.0692,977.1861,966.5789,976.1771,982.96,0,0,1,0,1,0
4546,1062.0619,1062.7067,1060.7385,1062.5357,4139,99.1487,99.3081,98.8354,99.029,1979.9,105.4369,106.0435,105.3782,105.5163,12014.79,102.8614,103.5113,102.7811,103.3168,1999,1546.6899,1548.3933,1531.6977,1534.6639,2599,981.3441,982.36,976.9414,980.9785,983.15,0,0,0,0,0,0
4547,1062.5357,1063.3605,1061.069,1061.4613,446,98.8334,99.4058,98.8055,98.9385,2350.6,105.5163,105.6296,104.5296,104.5778,9932.68,103.3168,103.4003,103.1617,103.2058,1574,1534.6639,1534.9838,1522.139,1525.3531,6893,983.7957,999.9031,982.8168,999.9031,979.53,0,0,0,0,0,0
4548,1061.4613,1063.0345,1061.0641,1062.6993,1835,98.9698,99.2398,98.734,98.8754,1888.1,104.5778,105.7901,104.4114,105.7554,6237.23,103.2058,103.3076,103.0744,103.1385,1585,1525.3531,1529.3966,1519.1705,1522.5371,4746,997.5047,1004.0549,997.0258,1000.4354,976.58,0,0,-1,0,0,0
4549,1062.6993,1063.398,1060.9584,1061.9506,4638,98.9446,99.0739,98.8567,98.8997,2114.5,105.7554,106.4394,105.6276,106.3886,5498.01,103.1385,103.2516,102.4697,102.6516,1996,1522.5371,1535.6748,1519.7317,1533.6573,2938,992.0693,1003.2955,992.0693,994.3231,987.27,0,0,0,0,0,0
4550,1061.9506,1063.1167,1060.5126,1061.8214,2583,98.9629,99.2346,98.9182,98.9542,1307.6,106.3886,106.8297,106.0741,106.6097,7794.05,102.6516,103.0822,102.6087,102.9061,1706,1533.6573,1537.0604,1530.6961,1533.0145,8475,999.1771,1001.9518,986.3377,988.5382,978.51,0,0,0,0,0,-1
4551,1061.8214,1064.853,1061.1314,1063.5974,2718,98.9348,99.1331,98.861,98.9425,627.3,106.6097,106.9147,105.953,106.1442,9665.22,102.9061,102.9462,102.2608,102.4121,1300,1533.0145,1538.6375,1528.8142,1534.8536,9266,985.8829,997.3204,984.8226,994.6235,973.66,1,0,0,0,1,0
4552,1063.5974,1064.6985,1059.3179,1060.5305,2147,98.881,99.0928,98.8564,98.9167,1091.7,106.1442,107.1225,105.9351,107,6128.96,102.4121,102.4961,101.9213,102.0597,1979,1534.8536,1538.1837,1521.7138,1524.5094,8362,999.0058,1003.6571,988.3407,994.2118,974.91,0,0,0,0,0,0
4553,1060.5305,1064.056,1059.2863,1062.894,3058,99.3069,99.3151,98.7935,98.9529,1731.3,107,107.1081,104.5474,104.595,13343.97,102.0597,102.7132,102.0072,102.554,1582,1524.5094,1527.1575,1513.2964,1517.0979,4859,996.6459,997.2873,977.7725,983.5142,980.82,0,0,0,0,0,0
4554,1062.894,1064.4323,1062.5835,1063.9312,5274,98.7723,99.1321,98.6065,98.9067,1813,104.595,104.6332,102.7324,102.8742,11762.15,102.554,103.1094,102.3538,102.9916,1516,1517.0979,1527.3049,1514.2144,1526.1778,3842,976.473,977.1195,950.4792,951.4543,986.17,0,0,-1,0,0,0
4555,1063.9312,1065.4457,1062.6713,1062.7705,1675,99.1207,99.2234,98.7641,98.9233,2398.6,102.8742,102.9442,101.6919,101.9271,10679.71,102.9916,109.2066,102.9337,103.1092,1684,1526.1778,1530.0395,1522.5909,1523.6299,8136,955.3792,964.5063,950.7576,950.7576,980.06,0,0,0,0,0,-1
4556,1062.7705,1063.1199,1059.5398,1061.0788,4957,98.9032,99.2772,98.8771,98.9739,1966,101.9271,103.5284,101.7564,103.5052,7648.09,103.1092,105.1803,103.0214,105.0512,1480,1523.6299,1524.5436,1505.7313,1509.8292,3390,948.4317,955.449,941.5095,955.449,973.21,0,0,0,0,0,0
4557,1060.3072,1061.2022,1054.1197,1055.5149,5725,98.9662,99.0702,98.6759,98.9983,1863.7,103.5052,103.518,102.884,103.1944,13752.19,105.0512,105.5864,104.8992,105.5499,1825,1509.8292,1525.0812,1506.9182,1521.6421,8701,957.1212,957.1212,945.6174,951.3373,974.94,-1,0,0,0,-1,0
4558,1055.5149,1056.3067,1048.2725,1049.4399,6725,98.5549,99.0229,98.5405,98.9134,1863.9,103.1944,103.4311,101.229,101.2336,10536.3,105.5499,112.0233,105.4447,105.9489,1836,1521.6421,1526.5297,1517.1538,1524.0609,1243,942.4725,950.3069,942.4725,947.7906,965.92,0,0,0,0,0,0
4559,1049.4399,1050.6358,1043.6637,1045.228,1212,98.7252,98.958,98.4825,98.7871,1741.9,101.2336,101.2528,99.6913,99.8966,5261.94,105.9489,107.5673,105.7876,107.4639,1271,1524.0609,1531.7093,1520.3005,1527.8848,7006,948.964,958.3832,948.964,953.5269,976.53,0,0,0,0,0,0
4560,1045.228,1046.1556,1037.3781,1038.7064,9540,98.7464,98.9492,98.4695,98.7708,959.2,99.8966,100.1923,97.8341,97.9258,7126.95,107.4639,107.886,107.3111,107.8135,1378,1527.8848,1532.0954,1527.8657,1531.0733,3164,955.7532,972.9334,955.7532,956.3403,978.53,0,0,0,0,0,1
4561,1038.7064,1039.1584,1033.2685,1034.1175,9298,98.5621,98.8582,98.4012,98.6696,1599.3,97.9258,98.0542,97.07,97.3819,13595.7,107.8135,107.9034,107.5408,107.6634,1174,1531.0733,1532.793,1523.8243,1526.0635,9831,961.2352,981.8327,961.2352,978.3579,975.27,0,0,0,0,0,0
4562,1034.1175,1035.3619,1028.2419,1028.3921,2909,98.7059,98.8666,98.3087,98.648,1678.2,97.3819,97.4532,96.4428,96.5369,7944.04,107.6634,114.1687,107.4982,108.0823,1647,1526.0635,1526.2218,1520.628,1522.2044,9718,985.5956,991.2322,979.9756,979.9756,976.45,0,0,-1,0,0,0
4563,1028.3921,1028.4379,1021.7845,1023.197,1799,98.6562,98.8705,98.4259,98.6423,1494.9,96.5369,97.3019,96.5038,97.0728,13759.52,108.0823,110.1338,107.8798,109.9955,1275,1522.2044,1531.359,1521.5986,1527.1554,2712,991.6473,992.8081,975.8421,975.8421,973.76,-1,0,0,0,1,0
4564,1023.197,1024.1317,1016.5724,1017.5583,6314,98.7728,98.853,98.5886,98.664,1683.4,97.0728,97.8643,96.9173,97.5923,12414.02,109.9955,110.4954,109.7965,110.3283,1620,1527.1554,1529.9459,1523.8559,1529.4703,5537,981.1432,981.1432,968.6367,980.4018,977.14,0,0,0,0,0,0
4565,1017.5583,1019.2207,1015.7557,1016.3175,7659,98.808,98.8248,98.5783,98.7044,1916.8,97.5923,97.7434,93.9979,94.0419,12198.27,110.3283,110.9762,104.3246,110.785,1968,1529.4703,1533.4922,1523.9127,1525.215,2486,975.2663,980.1019,969.266,970.1344,984.98,0,0,0,0,0,0
4566,1016.3175,1017.8993,1015.0072,1016.2103,4039,98.8501,98.9421,98.4249,98.6553,1598.6,94.0419,96.4701,93.8234,96.4639,5870.9,110.785,112.196,110.5932,112.0447,1981,1525.215,1534.1408,1522.7702,1531.6671,2599,970.6924,975.1667,964.9715,966.7819,978.53,0,0,1,0,0,0
4567,1016.2103,1017.9173,1015.8396,1017.8435,9719,98.6189,98.9225,98.299,98.6404,602.3,96.4639,98.1298,96.305,97.7972,10909.32,112.0447,112.5693,111.9762,112.546,1229,1531.6671,1532.9973,1523.8753,1525.1963,10509,963.0206,963.0206,947.0274,951.3443,970.37,0,0,0,0,0,0
4568,1017.8435,1019.5847,1013.5591,1014.8994,2882,98.7979,98.8062,98.3587,98.6187,366.7,97.7972,97.8737,96.349,96.5763,11236.94,112.546,112.5626,112.2881,112.368,1403,1525.1963,1529.2431,1522.6354,1524.8499,8136,947.8964,955.8707,944.2009,955.8707,977.77,1,0,0,0,0,-1
4569,1014.8994,1015.5948,1011.016,1012.4212,5223,98.5554,98.8649,98.4633,98.5758,842,96.5763,96.7148,96.5722,96.5762,12550.91,112.368,112.8326,112.2483,112.684,1521,1524.8499,1541.0277,1522.5598,1539.5866,2599,959.9089,968.953,942.4247,963.4211,968.41,0,0,0,0,-1,0
4570,1012.4212,1017.9898,1010.6315,1016.6765,7216,98.6859,98.7114,98.3875,98.5244,843.5,96.5762,96.802,96.4476,96.637,7082.72,112.684,113.0019,112.4837,112.8357,1582,1539.5866,1544.332,1538.9237,1543.0634,2599,966.9868,982.8584,954.4378,955.9084,967.58,0,0,0,0,0,0
4571,1016.6765,1017.9305,1013.8415,1014.286,612,98.4505,98.538,98.2648,98.4925,809.1,96.637,96.6953,96.2841,96.6834,13043.37,112.8357,113.0375,112.5372,112.5435,1941,1543.0634,1543.3774,1522.1873,1526.2739,5650,958.5751,958.5751,947.8965,953.3792,985.24,0,0,0,0,0,0
4572,1014.286,1015.665,1013.5032,1014.2634,1461,98.4575,98.7822,98.2206,98.5485,1296.2,96.6834,96.9696,96.4118,96.7445,13317.51,112.5435,112.929,112.3257,112.8175,1039,1526.2739,1543.156,1524.2216,1539.1034,11300,949.4864,951.246,931.6229,933.6877,984.38,-1,-1,0,0,-1,0
4573,1014.2634,1014.7087,1011.0884,1011.4074,1334,98.4064,98.8535,98.2991,98.5554,1195.4,96.7445,97.8993,96.4359,97.8043,7514.31,112.8175,118.975,112.3196,112.4508,1747,1539.1034,1540.813,1529.724,1533.6717,113,931.1639,951.4079,931.1639,951.4079,974.69,0,0,0,0,0,0
4574,1011.4074,1012.4169,1011.1395,1011.3247,1888,98.5475,98.765,98.3288,98.5222,1867.5,97.8043,97.8462,96.2226,96.2601,7144.85,112.4508,112.4559,110.9525,111.0988,1215,1533.6717,1548.2355,1531.2556,1544.239,10509,960.3982,970.575,956.749,970.575,967.06,0,0,0,0,0,-1
4575,1011.3247,1014.8296,1011.0046,1013.1481,5983,98.228,98.9299,98.1782,98.5354,1761.3,96.2601,96.5326,93.8948,94.2478,13432.01,111.0988,117.3469,111.0759,111.3285,1767,1544.239,1548.0189,1530.5859,1534.095,1243,967.6122,972.3475,962.709,972.3475,978.2,0,0,-1,0,0,0
4576,1013.1481,1015.2212,1011.4236,1013.8907,1786,98.0246,98.9465,97.9571,98.4867,1551,94.2478,97.853,94.004,97.8376,13996.29,111.3285,113.1403,111.2645,113.0437,1938,1534.095,1538.7663,1530.3476,1534.3944,3051,980.485,980.485,961.8376,966.295,969.28,0,0,0,0,0,0
4577,1013.8907,1014.9716,1012.2615,1012.2659,4898,98.4752,98.8435,97.97,98.5212,1486,97.8376,98.2082,97.5073,97.8886,6526.58,113.0437,113.1311,112.945,113.0321,1437,1534.3944,1535.3223,1528.5599,1532.8694,11187,974.8867,982.5178,964.2666,964.2666,981.61,0,0,0,0,0,0
4578,1012.2659,1015.0796,1011.5745,1015.0416,8686,98.2636,98.7594,98.0242,98.5332,1254.5,97.8886,97.9918,97.7294,97.9518,10827.97,113.0321,113.2765,112.8517,113.2082,1263,1532.8694,1536.3128,1527.7289,1531.1796,10283,971.1531,971.1531,947.6494,958.6715,980.75,0,0,1,0,0,1
4579,1015.0416,1015.9137,1012.5229,1014.0663,59,98.3411,98.8217,98.1676,98.5739,1322,97.9518,98.1241,97.6303,97.9886,8421.43,113.2082,113.4048,112.8755,113.0096,1378,1531.1796,1532.1923,1524.7265,1526.0657,5989,957.7195,957.7195,947.1336,951.1126,982.74,1,0,0,0,0,0
4580,1014.0663,1014.7576,1012.8269,1014.6927,7768,98.6481,98.7844,98.4022,98.595,1791.4,97.9886,98.0532,97.7972,98.0302,7254.12,113.0096,113.0347,112.4909,112.6255,1155,1526.0657,1545.9044,1524.4653,1545.4514,2599,943.8218,949.6342,934.0686,939.5018,986.87,0,0,0,0,0,0
4581,1014.6927,1016.2198,1013.0338,1014.6438,5435,98.8194,98.8803,98.5275,98.6854,1486.7,98.0302,98.1503,97.5704,98.0622,8913.52,112.6255,113.2902,112.5343,113.1814,1747,1545.4514,1546.2878,1530.8396,1531.123,3277,938.0046,945.6545,932.039,933.1612,976.21,0,0,0,0,-1,0
4582,1014.6438,1015.1881,1013.1579,1014.7547,9103,98.9489,98.9524,98.4831,98.7382,954.1,98.0622,98.1877,97.9703,98.1329,6055.01,113.1814,113.5998,113.1016,113.3886,1061,1531.123,1538.8062,1528.0157,1537.5248,8136,927.5005,932.9025,918.1216,921.3431,973.96,0,0,0,0,0,0
4583,1014.7547,1018.9389,1014.5877,1017.4343,5956,98.5877,98.9501,98.5363,98.7224,1497.9,98.1329,98.5001,98.1165,98.1651,7456.05,113.3886,113.4158,112.828,113.0359,1055,1537.5248,1541.4448,1522.0376,1525.0757,6554,917.1448,924.2843,916.6432,920.458,976.46,0,0,0,0,0,0
4584,1017.4343,1019.0771,1016.5745,1017.1163,3172,98.6215,98.8516,98.3546,98.4639,1135.4,98.1651,98.2487,97.6059,98.2414,5020.16,113.0359,113.2493,113.0032,113.212,1784,1525.0757,1537.1177,1523.1053,1532.7239,11187,914.776,917.5641,903.6727,903.6727,977.6,0,0,0,0,0,1
4585,1017.1163,1017.3641,1015.0424,1016.3502,1431,98.2792,98.5056,97.9964,98.1632,1025.3,98.2414,98.4253,98.073,98.3118,5636.77,113.212,113.416,112.7752,112.8627,1250,1532.7239,1541.4388,1530.3419,1539.71,3390,903.0532,908.9644,903.0532,907.5629,989.3,0,0,-1,0,0,0
4586,1016.3502,1021.5457,1014.6845,1020.6567,1011,98.2222,98.3211,98.0167,98.1712,894.6,98.3118,98.5397,98.3009,98.3824,12714.8,112.8627,119.0369,112.4936,112.5576,1159,1539.71,1545.4482,1536.2741,1543.759,5537,907.8031,907.8031,890.78,900.1987,977.67,1,0,0,0,1,0
4587,1020.6567,1023.1034,1018.9087,1021.7323,6375,98.3216,98.4099,98.0675,98.2528,1366,98.3824,98.6322,98.2923,98.3824,103334.48,112.5576,112.7169,110.6773,110.8495,1110,1543.759,1548.2212,1537.9538,1540.9535,3616,896.3168,896.3168,882.1309,882.8759,990.48,0,0,0,0,0,0
4588,1021.7323,1022.1625,1018.9697,1019.9393,7963,98.3491,98.7491,98.1004,98.654,1003.7,98.3824,99.0228,98.3254,98.829,12588.21,110.8495,111.0359,110.4929,110.5194,1409,1540.9535,1553.8874,1539.9341,1549.9595,9718,886.7947,895.248,886.7947,889.3805,981.29,0,0,0,0,0,0
4589,1019.9393,1021.6406,1016.0976,1017.6671,2048,98.5829,99.1353,98.535,99.0679,544.1,98.829,100.5053,98.4399,100.2103,6014,110.5194,110.7489,110.4206,110.5887,1694,1549.9595,1559.3916,1548.7546,1557.0808,3164,887.811,889.4618,851.4268,856.5866,982.64,0,0,0,0,0,0
4590,1017.6671,1019.6651,1016.0832,1019.0927,8672,99.063,99.0889,98.7644,98.8855,1361,100.2103,102.3387,100.0159,102.1537,13458.2,110.5887,111.3249,110.564,111.1218,1118,1557.0808,1564.5017,1557.0193,1560.0342,568955,856.8003,858.0281,851.7443,854.7515,967.22,0,0,0,0,0,-1
4591,1019.0927,1019.6994,1017.4431,1019.0284,1277,98.8716,99.0047,98.7097,98.7579,1680.3,102.1537,106.1178,101.6545,105.5822,12089,111.1218,111.2752,110.486,110.6366,1313,1560.0342,1567.1817,1555.6962,1563.4608,565,854.9785,858.7613,847.8886,848.9104,981.72,0,0,0,0,1,0
4592,1019.0284,1021.8706,1017.4624,1020.5742,2982,98.7123,98.937,98.5832,98.7801,2291.4,105.5822,107.4157,105.2963,107.3725,5715.9,110.6366,116.7946,110.1489,110.1736,1384,1563.4608,1567.0085,1562.5438,1566.8379,7006,851.9785,851.9785,837.0277,843.8251,982.74,0,0,0,0,0,0
4593,1020.5742,1021.3236,1018.71,1020.8935,319,98.683,98.8475,98.4242,98.7678,1666.2,107.3725,107.8938,107.2792,107.7383,12320.31,110.1736,110.3275,108.7366,108.951,1998,1566.8379,1574.348,1564.7513,1570.337,7684,847.3052,860.0906,845.5728,860.0906,974.49,-1,0,-1,0,0,0
4594,1020.8935,1024.3326,1019.6791,1022.979,3385,98.9801,99.0831,98.4789,99.0267,1219.1,107.7383,109.2949,107.597,108.8335,7071.23,108.951,109.0985,108.6468,108.8228,1708,1570.337,1576.0151,1568.0223,1573.9626,8136,857.4033,857.4033,840.5099,841.8727,977.55,0,0,0,0,0,0
